id,predicted_price
7431500280,890423.0
3296000040,572236.94
1118001215,1652972.8
6453900040,700184.0
333100209,822347.75
34001765,597083.56
8946700100,373379.56
5561401210,573002.56
6671900095,370071.25
3275850020,711601.3
3876300600,412966.5
1450900020,259054.6
8562780280,323114.6
7663700973,316771.56
2126049032,363928.53
1823059159,167485.83
3438503426,269876.7
9297301495,542166.3
7140700850,378463.03
7942601805,734333.8
2555900030,352518.88
2887970040,273055.12
7419700010,638406.7
2239000011,367577.78
9283800050,349138.75
9407001340,277383.75
217500140,532638.94
7212660520,245640.94
3298201170,358604.16
3057000400,267147.62
6865200444,491842.12
6071600340,495447.1
6821600005,677155.4
1235100371,867529.5
7796450340,342644.62
3603000410,158497.55
9297300255,518901.3
9126100850,509010.47
2770601462,484806.3
2599001500,218149.44
1102000095,773958.9
1853080640,988491.9
9551201585,961384.9
3438500796,326625.28
7518504291,522386.0
9269200340,438755.28
715010130,1773805.5
1982201485,580265.94
9526500080,398467.06
9277200180,447034.38
6669150280,285500.44
8917100153,598632.56
3760500516,1176585.4
2725069050,936067.4
3332000091,321993.25
8562770080,593767.44
8151601190,261736.03
8563040160,598775.3
240000269,708193.7
4307350200,306853.7
1311910300,258427.5
3574900030,502358.5
7853230570,419210.28
320069049,359559.34
9839301060,616796.25
7011201333,662564.2
2781320100,276699.56
3421069120,457960.56
7852030320,435413.25
5316101075,2259452.5
5309100750,549756.0
629000730,758562.4
511700170,301367.75
1562100030,526925.0
2489200230,598552.8
524069116,492735.47
5315100737,989393.4
1868900675,823400.25
1608000120,347414.62
705700240,335909.38
7575600610,273434.0
1778500015,739503.56
5423500240,193068.73
6713700025,340119.12
2734100734,326882.25
301402280,206811.86
2113700205,287858.44
4114601570,2515527.5
3332000615,294376.75
3630050180,347721.53
6852700520,527012.4
6870310010,619206.25
6163900981,314003.78
393000142,394948.1
1771100130,331858.25
1442860160,395623.75
9191200435,569079.5
6788200800,950151.4
1115300070,677805.0
3176600105,724340.75
2770604665,606387.4
5469500580,416192.22
5680000545,511954.0
3424089119,584568.56
1328300180,317747.5
1773100922,352187.78
4123830480,329400.66
9808610190,995103.8
4250200140,270471.78
4217402115,3079431.5
3831250350,373237.6
2397101055,795513.4
6817850110,789085.9
7526800200,608075.9
7853370100,642447.2
2523089025,998741.56
9476200680,254112.47
5714200140,409140.56
3575304895,524893.0
263000018,406994.88
8080400177,513509.84
6450304130,333626.47
514500090,598412.1
9477000300,435963.16
853600310,1427580.8
1951600240,199960.66
1099900120,321407.78
5323100120,541685.9
1223089016,448280.88
522059172,247132.34
1930300190,716172.2
9542840410,298193.28
8665050530,487040.22
5592900205,393187.6
5450300010,635638.1
2459960030,330077.78
3331500455,550997.5
3432500705,409311.2
3702900165,313344.9
5249803550,534687.56
626049058,411688.4
1788900380,188081.12
8075400360,234745.06
9113200250,728583.1
2738640040,701309.0
7821200307,508957.53
3530440140,248512.9
3582700130,444856.88
9276200569,731913.7
7197800020,583749.06
686200490,524019.2
3501600100,394427.34
6383000690,590023.7
7604400150,344366.03
5249801411,697385.5
2607720420,447859.94
9561100010,391439.47
1796370590,249873.03
4077800593,375239.28
854000165,241630.88
5536100010,860364.5
4188000670,807163.94
31000165,1487372.4
662350050,949677.44
4137000280,273422.22
6169901130,994559.3
1953400510,249691.78
7518506716,966051.56
1552520010,376121.5
7955080270,308506.22
9212900100,520081.06
3438500798,326575.1
7899800890,219095.36
4319200605,485142.1
1329300480,377930.25
8935100100,879227.0
5016001260,462609.25
4337600280,293092.44
1446401220,190763.78
7135521530,609530.4
6888900115,265457.03
2413301070,278544.7
345700040,275127.78
5566100145,440096.12
7634800070,372238.38
9346910500,655104.1
3529300060,309439.2
8128600060,1172085.6
8572900275,202106.88
4139420590,1303547.8
9274200322,600325.9
1472700200,541395.7
8820903380,597992.4
8563010130,934765.06
8965450110,862204.8
9274204230,508570.72
8165501700,339308.06
2193340260,539359.6
1860600290,871848.25
1222000055,202386.2
2492200280,494960.06
2488200455,399671.28
809001520,1290696.6
1796361140,240422.05
6398000011,714599.6
6813600365,559911.1
7504100920,814796.0
8835770330,744726.3
524059322,915550.2
4307330280,392273.03
1245002952,1072251.9
2021069059,254266.97
5700000595,658108.44
3629970930,764275.94
3336002215,267389.62
5100401060,655111.25
3278600750,262408.8
1126069045,1251606.5
7568700175,322105.22
452001475,505079.4
9283800230,498903.78
1737300130,538087.25
6189600040,497285.28
3679400025,455501.53
1096100010,320975.53
9513900050,237946.7
5452800645,783092.4
273800100,234922.64
7228500037,466955.62
808300090,471619.38
2493200215,600180.4
5035300255,698935.8
3380900160,392900.06
3630000130,413715.62
7300400670,284526.03
6798100070,352246.78
8078400010,561361.6
5566100060,498906.03
2768200212,519792.3
4035900060,587951.25
9460000110,345574.66
7199320190,551157.4
2225039081,486480.25
9512200050,623970.5
2634500085,318423.12
3654800200,278637.78
2724079090,1299099.0
2597520720,820299.3
3034200426,379451.8
984000130,298188.25
7852020670,442211.3
7923500060,723753.8
2310030510,298622.22
2205500540,485500.8
2493200015,448252.06
7853361420,565527.56
5652600605,562283.06
5285200020,321565.72
9406530150,354253.8
5706300020,489381.1
3278602490,408844.8
7197000100,546788.56
4447300008,547455.7
7899800045,232075.69
9250900095,344582.03
9268851740,618818.06
8682261440,496659.56
7284900385,962809.2
8079040300,437981.75
2225300585,402247.3
3223039013,400670.47
2013801350,255419.62
4055701110,815660.5
3578401770,453970.9
4046500720,548118.7
6145601745,352575.0
5207200195,733037.75
1972201856,559256.8
7212680080,243559.67
7277100510,668181.56
522079022,554841.2
5605000440,882171.56
6632300230,373563.3
8815400165,635606.6
6708200320,508613.0
2426059076,574070.0
3260200200,584252.75
2770601741,473072.88
4338800500,245321.84
9201000320,764002.7
7655900038,332254.97
3625059140,583629.7
4222310010,215653.9
2114700115,325892.97
3291800710,325820.25
9406590010,401771.3
3025059124,2564136.5
7972601250,361366.25
930000470,1008171.9
6690500060,511096.12
16000015,184584.27
5693501102,577441.4
8079040490,456499.6
7225000155,315120.4
8819900170,745921.56
7972601270,331446.44
1224069074,797943.1
5126900321,338774.66
3438501860,288110.06
2822069080,440355.2
1656600310,573638.1
3856900507,1249647.5
1626069139,477427.7
2524049257,1301250.0
3904960150,534872.4
7214820610,441467.1
7977201845,646331.75
2428100080,864198.4
2202500135,419829.2
1523550220,690356.8
2313900610,418804.28
4123840050,371555.9
2125059124,1105272.5
1225039067,443594.53
6431500283,489943.6
2473380010,299373.7
5694501195,436360.16
2881700046,366165.22
6837820330,316416.97
2337300370,197552.39
3876540630,227686.56
626059317,353972.6
3374500520,307850.06
7228501903,383664.8
4019300051,512562.6
4232902615,615240.44
3546000090,252852.05
8127700215,751519.4
3438501100,407349.34
1769600066,739371.5
8146100610,671992.4
3052700695,569620.6
7954310210,623601.75
3761700053,2015238.0
1320069179,340728.84
1331900410,769845.44
7303100210,335305.3
2464400285,491768.7
6163901150,364407.8
8955800045,362953.3
2314300200,431460.0
9528104360,393263.28
4177100005,637497.4
8856960260,313408.84
1828001220,643023.94
3066400710,665451.1
624110610,946924.1
4040800260,399660.84
5019500215,531446.1
2481630180,1374811.8
7203170190,707856.94
510001280,956756.2
9430110120,731652.94
1565950030,326162.03
9828202255,798516.9
3878900270,456216.6
8091600080,203014.2
1112000035,310551.88
2228900270,303053.12
6648701740,296036.0
1245003740,647127.0
2174503441,550043.94
7708250010,323169.5
6072300110,546277.75
2329800140,258894.5
1494300040,534301.6
3832050130,277881.9
7203100730,902502.7
7199330170,469425.22
7785000220,683814.9
1250201175,411614.72
4054500180,1073124.0
7905200061,428815.16
3751604895,183647.56
5220300140,290488.44
3323059027,321406.0
8651611980,844873.6
8673400190,543251.3
1668500100,807517.0
1023059365,576587.6
3308030060,339550.75
4232400860,907999.7
2144800615,227310.94
1568100920,1619324.1
9406510040,498492.3
2923049421,321404.44
1051000040,1612514.0
2077700042,705743.5
9423800030,279910.06
9818700455,643033.5
7133300675,350724.28
4113800550,636307.9
5553300375,1841598.4
2025701530,271952.1
7942601155,434572.2
7524300020,281813.5
2520069100,287358.44
5412300410,214967.06
7504110760,711643.0
2594200350,438818.78
2722059013,248687.66
8078430480,563116.8
1423069162,508613.8
8856001090,160411.53
7000100631,742277.1
4222200280,229238.69
7971300050,626561.2
2009001600,244358.6
6619910140,686289.25
2877100985,526949.06
1196000007,350207.6
1330850130,737491.06
6664900410,257756.22
1231001110,298891.0
9235900030,288290.1
9407101840,313941.3
9523103001,409098.8
2149800278,399504.84
7234601198,639444.7
9476700035,387454.47
9297301065,679441.9
518500700,757470.3
7843500090,332881.84
6056110780,273577.6
2345700260,350253.0
3509600070,232929.48
1431700280,338085.7
1623049174,271595.22
3024089049,381289.56
7853340450,398399.8
7732410360,791438.56
1446800995,318292.53
2946000285,238110.62
425079100,450371.25
3876313040,434934.56
1762600260,961758.94
1925069121,1119067.2
7443000480,911160.7
7820000015,341268.2
4027701253,493228.4
2826049165,376654.3
5426300060,894033.44
1278000210,182828.67
923000270,367837.9
7657600005,262644.8
3024079057,396022.62
3276180020,297149.0
7304300760,292505.7
3908100020,555307.06
8835400805,694575.1
4051150070,210636.17
3904930530,465332.88
6163900971,379928.44
7942600310,433415.97
4365700330,290126.38
423059207,288157.22
3992700265,343099.38
7177300090,491881.44
2540820010,627918.7
5700002510,1039766.94
5201000030,583689.44
7631800015,2300327.0
2922702965,676661.9
1525059198,903640.5
1245003160,752249.94
3810000455,317425.78
7855600080,633977.8
5701500030,1266390.5
7504020400,610833.1
1402600570,310205.1
7575610760,279823.5
8731990370,349220.75
5021900090,808858.44
290000075,471372.62
2841500010,440923.44
3955900830,442250.94
7852110140,556124.56
1311400350,242286.64
7773800015,589363.75
4123400320,495265.75
2725069157,856038.25
666000143,835098.56
5101408678,524095.06
6371000026,367361.66
2024059084,733826.56
7283900036,336463.97
8881900230,782236.6
3959400135,392245.5
7696610270,218484.66
1689400150,783724.5
5103900015,408885.56
1441000350,441926.47
5101408735,352208.97
3126059027,2194709.5
2320069014,530084.4
9541600015,649230.5
8682320420,742349.75
1562200090,629833.6
3395070980,554512.0
7349600230,244563.64
522049122,242981.02
869700060,300848.88
811000055,1347740.1
1221059176,411934.1
1523059103,466031.47
2025760210,761442.0
9218400088,334486.53
8682292020,462686.22
2623089135,431996.88
3758900259,1314973.8
524069049,561344.06
3121500150,838678.1
5581400080,791063.25
8087800020,465927.03
4070700290,729433.0
3296000170,621776.25
9238500040,526458.44
2744600040,361738.3
6813600380,618642.6
6140100150,513162.56
2201500555,458924.28
2600110250,644470.94
4337000275,161409.53
1186000150,603461.1
1972201963,515687.06
1105000745,400791.6
2887700560,572045.2
4039700080,676173.75
522049104,283669.0
4202400078,241259.9
7520000695,196771.69
7714000310,395391.47
4319200060,691424.56
8624700015,602847.8
5104520610,302028.5
2354300845,340035.16
3824100291,462889.2
6151800612,263789.7
5454200080,997225.9
6413600290,356004.53
2131200065,302238.4
1459920010,279185.25
50300090,405498.12
2326300090,658319.5
7714000070,393743.06
3630180500,997319.5
1727850340,978685.75
8691430330,1010519.56
2310030390,264716.2
5561400610,508409.88
7010701016,517546.75
7883605915,249321.1
1282300995,349591.12
4040700310,493204.72
3353400435,240393.83
2143701015,510495.2
255450020,382404.75
1020069017,358142.53
4038200120,503247.03
9284801100,273888.78
1965200075,644289.1
847100047,554540.8
4038700720,557901.44
6815100085,860170.0
2508000020,317859.94
255520180,653470.9
6822100750,603363.94
869700050,328378.7
1775801405,586021.3
6600400090,219824.56
7202330270,446297.44
1683400165,804146.56
2625069070,1062228.9
7625702440,411054.56
3388000640,225330.23
1899400365,310171.1
6899990200,857940.6
5569700020,860542.44
986000045,295828.16
3293700221,311214.28
3764800250,353908.6
2291400566,363233.94
4219401236,1429927.8
4239400840,158622.0
7211400990,204199.38
7696500280,195618.44
7215721070,506689.5
3204850140,380499.38
4322200220,667196.25
2566300100,1246956.5
1944900090,427983.88
6648500390,287936.66
7385300020,734099.56
1704900135,357977.2
2877100655,730147.6
2726079098,558779.06
7625703800,475068.16
318300040,479459.1
7922800190,549749.5
2023049361,215558.45
8946400210,480865.75
6071600450,535462.3
4343800100,394406.78
1443300140,364777.03
1024039001,782441.2
2767704860,625896.06
7234600851,632731.6
644200065,869593.94
7784400035,741343.94
3826000560,214214.94
9272202260,508627.25
263000253,438102.78
3621059043,603458.0
240000130,529240.2
1352300120,216670.77
7849200861,301592.66
2487700130,509574.75
1796100140,296942.22
7234601221,569840.3
8651710190,462360.78
2916200091,615914.9
1232000915,540917.6
1545801970,273385.94
3211200420,331536.34
7686204675,191421.36
3141600210,195955.06
3959401284,535700.94
2113700825,250126.48
3876000710,407512.7
522069022,546012.6
3214200070,357814.84
1221039156,296938.53
259600790,430687.6
785000040,485717.22
8138870470,521304.88
2596300035,310341.8
540100057,1482793.9
3073500045,554442.3
5363200266,400941.53
8682261650,518370.8
3224510080,881752.06
3211270160,417591.66
9269200520,177618.6
293810190,485809.44
4197400043,318107.88
3026079031,337734.88
5332200405,1015380.06
2473411210,303936.38
9268200315,538303.56
8123500050,565761.56
3221069091,453252.38
2485000165,625512.06
4058800215,579807.5
1926059039,874087.1
2533300680,945322.3
3343903640,335421.44
5700003705,1657010.1
2023049372,472640.47
4058800830,570441.1
3333002302,431139.78
2944500340,284557.44
1982200790,544674.1
8929000270,487760.34
8122101440,292148.66
7525530470,755653.56
9332800020,686096.75
3878900525,240492.22
5420300210,253616.28
9232900165,332936.8
6414100026,407930.34
3013300660,843570.7
7954300120,552812.8
1081200360,326147.1
2877102345,508711.1
2202500255,487449.2
7984400050,222803.52
9558020380,446135.66
7812801850,196463.23
8944460020,371566.88
2306400040,573497.0
8649400410,377073.44
7889602020,237072.75
2041000025,522242.88
871001484,604636.8
2767602141,520135.94
3630180470,794001.94
2769602140,435771.53
2473250280,321047.22
5422560660,523410.2
3756600240,377955.38
8651600160,837386.5
7202300540,828118.9
8961950250,466389.88
3303000130,431811.2
798000062,264032.5
1695900150,884708.56
1604730150,527968.2
4136930310,353415.25
8835401250,1342450.9
8665900328,423019.06
9262800255,308821.44
1853080570,834113.1
5556300114,864216.7
9517200290,441206.8
4037200295,483060.03
7417100123,382100.28
2620069077,209704.92
7922720040,631322.94
558100090,564403.6
257000037,280477.16
3319500385,483796.8
9297301520,311037.34
3580900090,368257.38
1321039076,172874.58
7227801581,289694.66
9407001620,306278.72
2130400150,316477.8
2312400200,249007.28
4046700210,403899.2
1193000480,966477.56
1492800296,554807.75
3013300017,417401.1
3630240140,589879.6
1049010390,345349.75
9320900420,155702.45
4315700060,378668.25
2591010290,292631.84
323089085,662057.25
6600400270,208355.64
2919701105,459259.84
7202360670,884262.9
8927600100,810173.9
3211700045,615890.56
4027701326,465906.34
1601600195,266763.72
7853280350,713823.0
3629970130,722409.2
7203120020,827419.7
9542900190,359935.34
8035350120,505871.3
1238501184,1015197.56
251200240,472228.03
8945300200,189453.33
2162000160,1166262.8
5466310060,170480.3
1239400064,896284.2
5205000020,327546.78
1720800305,641178.8
7280300375,594194.75
2095800400,464484.9
7852010950,547461.2
1428001160,524316.1
9528104910,725044.06
8644210470,903989.44
7923300310,507144.16
254000100,659324.06
1931300688,487622.2
7007700030,449285.1
422049178,219359.56
422069067,406462.1
2923049393,393494.12
930000305,452751.22
2461900448,489570.5
2610100020,283720.94
2895550050,239911.56
7701700040,277943.53
2460900020,476298.75
9827700105,559370.6
1005000240,284886.84
7200001254,523473.56
866400040,533165.94
305000170,663663.1
2260800110,917724.0
3442000127,753806.9
5253300437,459971.9
7576700150,1012676.6
5469501410,491217.9
5104531120,941037.7
723049434,337093.34
622069006,1458509.8
2517101200,310287.25
8159620160,236352.55
5561300640,416990.12
3317010130,206911.12
4364200250,382239.03
8732300060,794227.7
5603700025,766963.5
3585900190,1209800.5
3996900575,247413.8
8731801260,230022.19
3810000860,341856.94
5700003585,2269389.5
6332000050,475219.0
9286100250,422871.38
9471201110,967587.5
9290800050,639581.75
7300200400,628069.6
526069024,908032.4
1454600156,1201752.5
3904980360,510166.6
2626119062,281403.78
8651730290,435385.62
7611200195,752243.4
1919800260,669912.2
6632900354,288007.9
3972900195,319861.47
5151600170,355670.44
7016000440,464718.16
871000435,737079.6
9578060540,506566.62
2332700060,873580.94
766000240,268848.97
4363700200,296795.2
7100000250,356361.12
2781250560,222068.39
2781250100,339187.25
5419800220,253063.36
7147600245,251896.44
2926069083,877712.06
6189200125,803549.3
9542830160,287878.25
5152200020,269650.5
9412900045,460958.8
6600410480,177872.77
6979970080,582511.75
5636010280,289850.7
1732801300,849808.75
5561401530,476990.53
9578500510,369244.44
7304300906,315608.6
1223089077,684841.3
721049207,264271.75
8691330310,861770.8
1523069204,489513.1
3188100105,627010.94
6608500290,406580.0
2891400410,350153.1
7663700551,322365.12
5413200140,245544.53
425069139,630294.56
6713700155,360777.4
2767603505,476167.44
7789000080,273793.16
9211500620,230386.06
3750604417,194498.84
7922800320,598057.25
1471620240,365656.47
2222059052,348974.62
9551200270,1056908.2
2767603160,554958.56
9406710060,383049.78
8929000250,362079.78
5538300120,407293.4
2223069120,445463.62
1652500060,1741285.5
8564500240,420986.28
3629700120,633153.0
3943600070,413682.72
4171200025,279302.9
2425049063,3316944.5
9828701650,408559.88
3581000340,355543.6
8100900015,393330.56
2125059161,1082707.4
304000380,194422.31
8146200070,1529141.4
686530170,568588.25
2917200645,466381.66
9547200530,788911.0
2122059199,350930.78
1150000740,663333.7
5706200060,338658.97
9265410010,226278.1
4083800555,518174.25
6152900332,356315.84
2520900301,221243.25
9828200790,496925.94
1657530180,287137.4
7471900045,264854.7
9828200460,456465.47
1775900140,447261.84
6139800430,449555.44
7214400005,499577.06
5332200026,536826.8
9510970300,818887.7
2540830020,430049.28
3392100140,196486.45
1326069191,361550.53
2125059112,1201156.6
859000022,327540.28
8854100350,677920.0
121059007,222457.3
7977201707,508760.72
3859900060,2898661.5
8815400735,786678.94
705700530,333508.66
6600780130,375744.6
6378500105,425660.1
8143000310,477065.72
2877102330,658800.0
3526039074,619482.6
2115510300,252868.3
3024059014,1869632.5
2141330360,612474.75
546000400,494705.4
2071500011,423293.03
7972000240,219325.84
7016200460,448373.4
6204200180,440682.75
1552100135,1242742.8
88000173,472818.84
2581900235,781991.8
9211500560,230071.67
621069218,449519.66
1321970240,286343.5
798000630,302638.25
421000285,255507.62
2824600180,812659.94
3832051140,314232.47
1237500105,725858.06
8802400906,258499.4
3166900270,399903.12
3682000060,401966.72
5469700020,277195.56
1245001820,586058.25
9547205660,598959.6
7974700122,739583.5
7550801225,579444.4
1099950050,797935.25
1402900460,324414.9
7636800041,1434733.5
2115720270,248817.62
8651441750,194481.02
3904100035,260757.28
8815400020,630132.6
3303860590,471738.2
5427110040,1133142.8
1782000160,346142.12
6204420290,502651.22
3995700245,283660.75
7955040130,457478.0
1442880650,524229.3
8833510230,1069666.8
7283900551,469669.34
4396000180,265386.94
7504021310,709337.9
322059264,318729.47
3654800040,272244.97
2767704777,508376.78
3278602190,343797.56
3236500220,497812.1
3410600100,290930.2
629410180,736721.06
3352402250,150192.64
4363700304,336891.1
7237550130,1296785.0
9808590210,1245434.1
8074200175,261953.25
3463400330,423165.56
6306400140,836558.1
8564950250,519748.3
5381000070,207656.11
9826700697,496145.97
8132700190,475501.62
7943000020,177631.42
9547204675,576140.25
4112100101,483026.88
727500030,715931.5
114101426,371284.06
9274202005,802936.75
1193000380,851415.2
3039000020,457857.88
7852170130,668939.56
2624079010,622882.3
4137010540,290174.62
7576200012,914413.3
1138020020,345505.1
3969300030,187365.62
898000200,203320.1
5153100030,299927.5
5104532030,516203.12
4406000050,220689.48
9274203390,622649.3
8682290360,475981.72
6928600330,238939.12
4139680070,876312.44
6844702690,443663.4
2154970020,2241632.5
4385701285,1227905.9
2426059071,639606.5
2867300160,546788.75
9512500720,536057.4
1773101020,306225.88
8687800100,290984.06
3627800050,1730526.4
1604600227,286940.66
3300701170,436685.88
9250900111,501493.72
7015200790,643617.9
1311100490,230777.69
2469000010,965174.44
1982201596,575538.75
1862700290,334965.2
2586800270,233990.75
9528102772,459316.7
5490210200,461816.56
6669080020,428078.5
179003055,229169.53
1860600535,977747.4
1592000130,591700.4
3905040170,534492.5
9320500080,252784.44
9276200850,491071.47
224069114,627437.8
2260000340,592767.06
5096300130,401841.38
3432500215,362990.16
2600000050,733327.7
8856003839,223914.38
2492200435,417606.5
7855900110,1133114.4
6806100250,310150.9
2770603523,514390.72
1370800515,1895155.5
2726049150,444914.28
1226059161,573180.1
1068000375,4157258.5
9528104109,447739.16
5126310060,507387.16
1951820070,551232.6
1545805980,436720.5
9464700340,901755.1
4319200675,916363.8
7518500885,581145.8
7852020620,476807.44
869700370,337168.7
8643000190,255803.62
8902000267,615656.5
7972602435,260775.03
2050100210,887151.25
6705120540,468328.66
2767601390,603321.8
4141000490,1262394.1
9345400350,766623.94
3222079162,320943.84
7789000120,243513.62
6646200770,724922.25
6666800180,800366.5
1725800280,486449.1
6117500460,1043295.5
5470100220,223941.33
5457300478,469468.3
7550800195,586393.56
7787050180,565269.2
6204430250,516787.75
7640400250,500847.9
624110920,796602.5
3629920140,367152.97
7173700518,671036.2
3210200395,209235.1
2473480560,383945.38
2623089141,466052.1
1423800080,211314.34
2076400050,304843.16
3832060120,301601.94
7702600930,422930.7
5101404555,412958.1
3723800415,415185.5
3356403400,218442.88
9214400125,515855.25
1797500530,549903.9
9551201660,1199685.6
3878900815,348671.1
1760650280,325352.97
5466410030,235781.28
6388930620,636168.2
2331300395,780703.44
9412700160,288656.22
871001611,609443.6
3142600120,612859.9
3995700220,342001.3
2310000280,282464.6
8039900400,396889.12
7504021510,690863.06
1959700445,1744534.1
1556200155,600135.75
3629960590,369623.78
259000240,460040.88
662440020,397367.53
3123049142,547703.0
321100260,887347.25
6840701095,541450.4
3738900165,401135.7
4427100130,405990.47
9238500100,467114.03
6145601810,380644.4
2570300090,378892.34
4017600010,491483.44
1005000220,381135.38
1257202120,505398.28
9527000490,480379.8
8691400080,708935.0
1726069084,436144.7
248000240,199878.66
6113400046,359837.28
2130702350,381029.2
920069052,242840.52
6071300160,542249.7
1623049041,140383.94
9268200285,358197.4
1843100520,370539.38
2887700826,627012.25
9122000385,529968.94
9475700220,378742.0
2804600005,769221.8
2896400300,379162.62
5015000180,752438.25
3630220180,834065.44
8832900780,556506.7
1568100300,448419.3
8718500610,409987.97
4147200140,1155477.6
1973700030,940638.4
8862000075,182063.75
9320990110,297845.97
1151100035,414133.7
2011000010,224178.4
1651500060,1070367.5
446000190,778402.94
2344300220,918710.94
523049195,227271.42
9191200015,640867.4
7942601410,746613.56
7137800300,206001.33
7853300280,527151.5
6654700240,335519.4
569000050,593855.2
3584000180,228563.47
2026079055,344743.62
8898700880,272432.94
5075400150,652912.6
8731981360,353869.38
4222500020,219034.0
7996720050,565216.56
4077800094,624077.6
6446200365,648984.7
2824089053,522732.5
1311800220,225854.03
3522049063,667334.44
1721801280,194629.17
6131600240,188761.97
7202310040,610848.6
1123059125,565667.6
646910160,239117.17
5630500005,384465.78
3342100785,294049.2
9547205610,636903.2
1773100123,285538.28
3353400092,298646.5
217500015,381445.78
3649100031,407426.44
7896300150,279106.47
623049185,249105.34
1773100430,316235.38
1781500220,798635.2
3395380200,219980.5
2424059170,3317306.5
4389200765,1610166.8
1543000060,497328.84
6154900005,635787.25
2902200240,481531.16
1442880640,539892.6
8562770490,557856.0
2768300655,563128.75
3432501315,314678.66
5035300570,750683.9
3626039028,547645.75
3876540780,242726.53
327000100,1111782.6
7551300065,465746.25
1312920060,250310.58
2215901230,254939.34
6306800010,447433.66
2767700022,500531.56
5589900610,584499.0
4320200020,722992.0
5249804655,622269.2
9238500480,508558.06
3885806565,1162128.8
7905200205,471969.8
5727500102,322017.6
3585220070,399959.53
2078500210,544054.94
1839920050,389494.47
534000080,323780.34
856000255,588380.4
4141010110,1668364.1
9558040820,690110.2
7768700315,1293036.4
2796100640,275312.0
1922059010,219496.4
3448000542,265801.3
3883100220,286020.5
7237301210,274563.44
3893100456,903381.94
9578501110,367764.9
6145601995,468797.84
4024100120,315997.25
8899000050,339025.25
3396820010,601030.7
6749700117,335659.2
1954400060,507377.75
3303970100,754044.5
2540850070,452963.72
3797000745,478312.9
7883603700,252119.5
3438501452,469653.8
3530210260,692247.0
3598600049,169463.28
731500170,356832.53
7129304375,170112.72
263000006,407414.4
7212660560,302456.38
1112700010,426423.5
3420069060,669197.44
2473000470,432069.5
8691390980,742385.6
6184700100,449316.3
4476400275,382547.56
2968801240,277144.44
1529300160,430690.84
7640400070,656759.3
7016100380,437752.06
2172000890,464630.62
4035900015,743062.4
9528104660,1067055.6
507100005,356490.88
2783100160,397387.0
3629921140,831422.06
1099750610,238148.92
1330300451,1223097.9
